id,label,left_id,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_id,right_name,right_host_id,right_host_name,right_neighbourhood_group,right_neighbourhood,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
2709,1,28691561,AmoRoma Room6 Termini/Repubblica breakfast box,198880137,Daniele,,I Centro Storico,41.90516,12.49902,Private room,80,1,51,2020-03-01,2.17,10,135,30029689,AmoRomaSuite room7 Termini Station breakfast box,198880137,Daniele,,I Centro Storico,41.90516,12.49902,Private room,80,1,74,2020-10-12,3.01,10,135
19267,0,39462455,NEW SISTINA SPANISH STEPS Apartment,303120369,Anna Maria,,I Centro Storico,41.90445,12.48622,Entire home/apt,74,1,18,2020-11-23,1.71,1,364,28074331,Sistina - Available on request for long stays,206380158,Weekey Rentals,,I Centro Storico,41.90445,12.48622,Entire home/apt,118,1,4,2019-09-28,0.17,39,364
15089,0,44350733,Favola Romana - Guest House,138540652,Antonio,,I Centro Storico,41.89371,12.50647,Private room,27,1,0,,,3,77,22817953,B&B GALLIA HOUSE ROME,167354942,Valerio,,VII San Giovanni/Cinecittà,41.87978,12.50647,Entire home/apt,100,2,0,,,3,364
3715,1,36745160,Olmo - Margherita apartment,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,81,1,1,2019-08-09,0.06,14,55,36745158,Olmo - Apartment I,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,103,1,0,,,14,55
4150,1,42732662,In.to Rome Appartament,338470185,Francesco,,I Centro Storico,41.90603,12.46159,Entire home/apt,109,1,0,,,4,365,42732504,In.to. Rome Castel Sant' Angelo,338470185,Francesco,,I Centro Storico,41.90603,12.46159,Private room,61,1,0,,,4,365
2232,1,23015930,MyTinyHome - Evolutionism [17 pax],167149840,Andrea,,I Centro Storico,41.90724,12.45301,Entire home/apt,159,1,19,2020-07-03,0.56,15,357,22680941,MyTinyHome - TinyHouse - Giordano,167149840,Andrea,,I Centro Storico,41.90724,12.45301,Private room,33,1,38,2020-11-13,1.12,15,314
3155,1,32544001,BePlace Aventino,244552897,Andrea,,I Centro Storico,41.87858,12.48458,Private room,88,1,1,2019-11-10,0.07,6,293,39812484,BePlace Aventino,244552897,Andrea,,I Centro Storico,41.87858,12.48458,Private room,88,1,0,,,6,287
13184,0,44383348,CAMERA SINGOLA CON BAGNO PRIVATO,357800369,Villa,,I Centro Storico,41.891890000000004,12.51032,Private room,31,1,0,,,3,0,17769698,The apartment is located in Via Ceneda 46 Roma,85962325,Riccardo,,VII San Giovanni/Cinecittà,41.88088,12.51032,Entire home/apt,50,1,86,2019-10-23,1.87,1,0
3378,1,34006044,Camera tripla a due passi dal Vaticano,256363877,Casa Tra Noi,,XIII Aurelia,41.89414,12.45265,Hotel room,75,1,8,2019-10-01,0.4,10,26,34141293,Camera doppia a due passi dal Vaticano - Camera 4,256363877,Casa Tra Noi,,XIII Aurelia,41.89414,12.45265,Hotel room,50,1,9,2019-09-24,0.46,10,26
4210,1,44563510,Rome Suite Apartment 2 Rooms,239692990,Antonio,,I Centro Storico,41.90466,12.5009,Entire home/apt,45,1,3,2020-10-11,0.88,7,305,44146037,Apartement  Rome city central,239692990,Antonio,,I Centro Storico,41.90466,12.5009,Entire home/apt,36,1,4,2020-10-11,0.85,7,315
2158,1,22680941,MyTinyHome - TinyHouse - Giordano,167149840,Andrea,,I Centro Storico,41.90724,12.45301,Private room,33,1,38,2020-11-13,1.12,15,314,22779862,MyTinyHome [31 pax],167149840,Andrea,,I Centro Storico,41.90724,12.45301,Entire home/apt,266,1,10,2020-02-23,0.39,15,353
3033,1,31512267,Via degli Scipioni 113 - Studio,236062673,Alberto,,I Centro Storico,41.90889,12.45887,Entire home/apt,59,3,20,2020-10-15,0.9,3,1,39805212,Via degli Scipioni 113 - 1 bedroom apartment,236062673,Alberto,,I Centro Storico,41.90889,12.45887,Entire home/apt,65,3,1,2020-09-03,0.28,3,318
3502,1,35177362,6A - Downtown Rome 1BR 2 Baths Steps to Vatican,47278964,Mark,,I Centro Storico,41.90684,12.4708,Entire home/apt,65,2,78,2020-12-15,4.13,3,361,35179157,6B - Hidden Vatican Gem w/ Balcony Sparkling Clean,47278964,Mark,,I Centro Storico,41.90684,12.4708,Entire home/apt,59,2,93,2020-12-16,4.91,3,350
25778,0,41417275,Luxury Trevi House,325814913,Luxury Trevi,,I Centro Storico,41.90067,12.48283,Entire home/apt,299,3,0,,,1,362,44769472,Foro Romano Luxury 2,362228810,Filippo,,I Centro Storico,41.89125,12.48283,Entire home/apt,165,2,0,,,1,365
2234,1,23015930,MyTinyHome - Evolutionism [17 pax],167149840,Andrea,,I Centro Storico,41.90724,12.45301,Entire home/apt,159,1,19,2020-07-03,0.56,15,357,22682113,MyTinyHome - TinyHouse -  Galileo,167149840,Andrea,,I Centro Storico,41.90724,12.45301,Private room,39,1,32,2020-11-04,1.16,15,329
5476,0,5763820,Affordable Hostel in the center of Rome.,22321604,Sergio,,I Centro Storico,41.89788,12.49572,Shared room,24,2,195,2019-06-27,2.81,4,365,43739057,Unexpected Rome - b&b + local experiences (Room 1),121030998,Riccardo,,I Centro Storico,41.90012,12.49572,Private room,40,2,13,2020-11-16,2.0,3,365
148,1,1114888,Yellow SECURITY DOOR bathroom,3312739,Marina,,II Parioli/Nomentano,41.89957,12.51441,Private room,33,30,79,2019-06-12,0.85,3,90,1034359,Room with private bathroom TV Wi-Fi,3312739,Marina,,II Parioli/Nomentano,41.89957,12.51441,Private room,40,30,88,2019-06-16,0.94,3,90
4354,1,46934856,Flatinrome Vatican Suite 2 - Palestra e Garage,494485,Massimo,,XIII Aurelia,41.89443,12.45069,Entire home/apt,123,1,0,,,38,362,46704296,Flatinrome Vatican Suite 1 - Solarium e Palestra !,494485,Massimo,,XIII Aurelia,41.89443,12.45069,Entire home/apt,114,1,0,,,38,24
2536,0,2122587,Discover Rome from a Charming Third Floor Flat. Casa del Fico,2805577,Marcella,,I Centro Storico,41.8996,12.47045,Entire home/apt,98,3,306,2020-08-19,3.66,3,0,23493157,cappellari  modern stylish,48047718,Memi,,I Centro Storico,41.89775,12.47045,Entire home/apt,126,3,97,2020-08-19,2.88,2,0
12027,0,17697967,WHITE HOUSE  (Vatican area),120545535,Francesca,,XIII Aurelia,41.89571,12.43565,Private room,60,1,6,2019-12-22,0.18,1,364,34674673,Parisa triple room,65608253,Parisa,,I Centro Storico,41.89571,12.50216,Private room,60,1,3,2020-01-01,0.15,7,365
18543,0,29182395,Exclusive Pantheon Navona Spacious Art,219900534,Anna,,I Centro Storico,41.900690000000004,12.4789,Entire home/apt,154,1,11,2019-12-31,0.42,1,270,26458115,BELSIANA STREET - Spanish Steps,198960749,Mirca,,I Centro Storico,41.906729999999996,12.4789,Entire home/apt,100,1,178,2020-10-12,6.13,2,270
393,1,4492573,JAZZ STYLE - SWING ROOM Rpom with Turkish Bath,21738483,Jazz Style,,VII San Giovanni/Cinecittà,41.88408,12.50825,Private room,63,1,1,2015-02-21,0.01,5,364,5413651,JAZZ STYLE - COOL ROOM magic shower,21738483,Jazz Style,,VII San Giovanni/Cinecittà,41.88408,12.50825,Private room,74,1,5,2019-10-08,0.16,5,364
3265,1,33157122,TRAVELERSHOME IL POSTO GIUSTO PER TE,230445754,Andrea,,VII San Giovanni/Cinecittà,41.80907,12.60786,Entire home/apt,54,1,10,2020-01-21,0.47,5,317,33214687,"TRAVELERSHOME ""1"" IL POSTO GIUSTO PER TE",230445754,Andrea,,VII San Giovanni/Cinecittà,41.80907,12.60786,Hotel room,27,1,22,2020-02-24,1.04,5,342
684,1,7595906,Lovely NEW apartment in VATICAN - C,39407659,Michela,,I Centro Storico,41.91264,12.46857,Entire home/apt,134,2,48,2020-08-20,0.75,8,338,7521384,Wonderful flat close to VATICAN -I,39407659,Michela,,I Centro Storico,41.91264,12.46857,Entire home/apt,100,2,61,2019-10-14,0.96,8,282
5018,0,9421913,Vatican Luxury,48641586,Michelle,,I Centro Storico,41.91185,12.45502,Entire home/apt,170,2,204,2020-02-22,3.43,1,0,5869840,Central Apartment in Vatican,30478646,Amedeo,,I Centro Storico,41.90789,12.45502,Entire home/apt,67,2,53,2020-02-22,0.77,1,1
11539,0,16869445,BigFamilyFlats - COLISEUM & TERMINI APT - 12pax,112371287,Pa Dani & Friends,,I Centro Storico,41.8922,12.50596,Entire home/apt,400,2,90,2020-01-21,1.93,6,261,20489312,BigFamilyFlats - Coliseum area Apt for 11 people,6146778,Paolo & Friends,,I Centro Storico,41.8922,12.50596,Entire home/apt,400,2,17,2020-01-27,0.54,18,261
8840,0,24375586,Aff Alex,183959190,Elena,,I Centro Storico,41.90149,12.50617,Private room,30,1,99,2020-09-24,3.14,4,365,44108185,TRIPPLE ROOM,254977575,Dewan,,I Centro Storico,41.89695,12.50617,Entire home/apt,45,1,0,,,2,365
3063,1,32567054,SMART Trastevere,235391429,Daniel,,XII Monte Verde,41.87547,12.46605,Shared room,15,1,22,2020-02-22,1.0,9,365,33697905,SMART Trastevere - Rome,235391429,Daniel,,XII Monte Verde,41.87547,12.46605,Hotel room,20,1,22,2020-02-19,1.09,9,365
949,1,9956283,[S.PIETRO-VATICANO]  DOUBLE ROOM  ★  [M.OTTAVIANO],6329883,Italia,,I Centro Storico,41.9138,12.45217,Private room,55,1,7,2019-09-16,0.32,4,102,9955474,Special room perla - Vaticano,6329883,Italia,,I Centro Storico,41.9138,12.45217,Private room,66,1,16,2019-10-24,0.31,4,102
906,1,35631708,Al Viminale Hill Inn & hotel - 5,20028020,38 Viminale,,I Centro Storico,41.90025,12.49594,Private room,43,1,1,2020-01-21,0.09,12,365,35631500,Al Viminale Hill Inn & Hotel -4,20028020,38 Viminale,,I Centro Storico,41.90025,12.49594,Private room,87,1,0,,,12,365
1749,1,18524044,Romantica camera nel centro di Roma,127987273,Elena & Paola,,I Centro Storico,41.89812,12.47119,Private room,50,1,23,2019-10-24,0.53,7,365,18524038,Splendida camera da letto nel centro di Roma,127987273,Elena & Paola,,I Centro Storico,41.89812,12.47119,Private room,59,1,15,2019-10-15,0.35,7,365
331,1,7449496,Cozy one bed room near Colosseum,15299114,Laura,,VII San Giovanni/Cinecittà,41.88431,12.51143,Private room,68,1,43,2019-06-23,0.66,6,362,3001593,Room very near the Metro Station,15299114,Laura,,VII San Giovanni/Cinecittà,41.88431,12.51143,Private room,68,1,90,2020-08-30,1.34,6,362
1543,1,16869445,BigFamilyFlats - COLISEUM & TERMINI APT - 12pax,112371287,Pa Dani & Friends,,I Centro Storico,41.8922,12.50596,Entire home/apt,400,2,90,2020-01-21,1.93,6,261,20805781,MONTI ROOM - close to Termini / also ★LONG TERM★,112371287,Pa Dani & Friends,,I Centro Storico,41.8922,12.50596,Private room,85,1,50,2020-03-01,1.26,6,0
12461,0,16699868,MY WAY - quiet and well located,110604104,Maria Silvia,,VII San Giovanni/Cinecittà,41.88021,12.52172,Entire home/apt,78,2,57,2019-12-30,1.23,1,364,22025202,Rome Home Design,11789813,Giuseppe,,II Parioli/Nomentano,41.932559999999995,12.52172,Private room,50,2,4,2018-10-19,0.12,1,364
853,0,41388916,Spacius Flat 3 bed/2 bath around Vatican Area,325511436,Anna,,XIII Aurelia,41.89568,12.442789999999999,Entire home/apt,200,2,0,,,1,365,723197,Cozy apartment Vatican Museum,3735157,Max,,XIV Monte Mario,41.90498,12.442789999999999,Entire home/apt,85,3,0,,,1,362
130,1,928606,Room in the heart of Rome,4998407,Alessandro,,XII Monte Verde,41.87721,12.45819,Private room,43,3,82,2020-10-19,0.89,4,361,928637,Room in the center of rome,4998407,Alessandro,,XII Monte Verde,41.87721,12.45819,Private room,43,3,98,2020-10-10,1.04,4,364
3655,1,36745152,Olmo - Papavero Suite,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,60,1,1,2019-07-31,0.06,14,55,36745150,Olmo - Apartment F,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,103,1,0,,,14,55
2054,1,21822184,Camera Superior Vatican Nausicaa,17890466,Anca,,I Centro Storico,41.90786,12.4614,Private room,109,1,0,,,16,365,21811902,Camera Matrimoniale Vatican Nausicaa,17890466,Anca,,I Centro Storico,41.90786,12.4614,Entire home/apt,161,1,1,2017-12-28,0.03,16,365
3212,1,33923310,Maison Giulivia Guesthouse In San Pietro,247202809,Giulivia,,XIII Aurelia,41.89429000000001,12.43248,Hotel room,50,1,27,2020-08-20,1.32,6,173,32889871,Maison Giulivia Guesthouse  in San Peter,247202809,Giulivia,,XIII Aurelia,41.89429000000001,12.43248,Hotel room,129,1,13,2020-02-17,0.65,6,41
5847,0,6204469,VACANZE A ROMA,5148725,Fabio,,XV Cassia/Flaminia,41.999390000000005,12.49292,Entire home/apt,100,1,0,,,1,0,42431320,Relais de l'Opera,310420844,Relais De L'Opera,,I Centro Storico,41.8996,12.49292,Hotel room,0,1,0,,,1,0
3199,1,32859128,Maison Giulivia Guest House In San Pietro,247202809,Giulivia,,XIII Aurelia,41.89429000000001,12.43248,Hotel room,39,1,21,2020-08-14,1.07,6,179,32889871,Maison Giulivia Guesthouse  in San Peter,247202809,Giulivia,,XIII Aurelia,41.89429000000001,12.43248,Hotel room,129,1,13,2020-02-17,0.65,6,41
717,1,7594490,B&B Authentic Sweet Home  - Avventura,39788818,Antonio,,XIII Aurelia,41.89964000000001,12.43634,Hotel room,49,1,3,2019-09-19,0.05,3,107,7587105,B&B Authentic Sweet Home - Il Ballo,39788818,Antonio,,XIII Aurelia,41.89964000000001,12.43634,Hotel room,40,1,2,2019-07-27,0.1,3,121
3788,1,37177716,Private King Size Suite - Montecitorio,274014417,Simone,,I Centro Storico,41.90113,12.47746,Private room,103,1,2,2019-09-26,0.13,4,321,37177429,Private Double Room - Montecitorio,274014417,Simone,,I Centro Storico,41.90113,12.47746,Private room,120,1,1,2019-09-14,0.06,4,345
3923,1,39815183,🎖Piazza del Popolo Studio - long term too,302328417,Cristina,,II Parioli/Nomentano,41.91221,12.47607,Entire home/apt,83,2,14,2020-10-15,1.07,3,360,39815926,🎖Piazza del Popolo Suite - long term too,302328417,Cristina,,II Parioli/Nomentano,41.91221,12.47607,Entire home/apt,103,2,3,2020-02-25,0.24,3,364
2268,1,23509439,Rome Center-big spacious aparmentWELL CONNECTED,170168063,Camelia,,VII San Giovanni/Cinecittà,41.87307,12.52544,Entire home/apt,130,1,39,2019-12-26,1.22,8,317,22964301,Rome center-budget room- private reserved bathroom,170168063,Camelia,,VII San Giovanni/Cinecittà,41.87307,12.52544,Private room,23,1,91,2020-12-12,2.73,8,350
28090,0,45982658,"Casa Vacanze -Passeggiata di Ripetta 16,  Roma",221483434,Paolo,,I Centro Storico,41.90894,12.47449,Entire home/apt,144,2,0,,,4,270,44931338,Via dei Chiavari amazing location and apartment,67406087,Renato,,I Centro Storico,41.89542,12.47449,Entire home/apt,200,3,0,,,4,365
3628,1,36744291,Olmo - Ninfea Suite,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,60,1,0,,,14,55,36745160,Olmo - Margherita apartment,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,81,1,1,2019-08-09,0.06,14,55
140,1,954590,Rome@Home146 Monti MONO Top Choice,5114565,Annapiera,,I Centro Storico,41.89658,12.49545,Entire home/apt,70,3,201,2019-12-08,2.15,2,43,944620,Rome@Home146 - Monti Top Choice!!,5114565,Annapiera,,I Centro Storico,41.89658,12.49545,Entire home/apt,80,3,225,2020-02-25,2.39,2,43
3492,1,35444980,Boutique Relais Barozzi- Double Standard,44328091,Valeri,,I Centro Storico,41.90018,12.47126,Private room,80,1,4,2020-02-23,0.32,17,0,35024892,Boutique Relais Barozzi- Family Suite,44328091,Valeri,,I Centro Storico,41.90018,12.47126,Private room,120,1,5,2019-06-09,0.27,17,0
4549,0,22237319,Bright Apartment with spacious balconies,1913274,Andrea,,VIII Appia Antica,41.86975,12.49363,Entire home/apt,100,3,3,2018-09-24,0.09,9,0,4641542,"""COLOSSEUM 1884"" apartment | wi-fi | a/c | 2 BDRMS",14887852,Andrea,,I Centro Storico,41.889309999999995,12.49363,Entire home/apt,199,3,241,2020-02-25,3.34,6,0
20222,0,29648817,Honey room,201559703,Mehdi,,I Centro Storico,41.89914,12.49997,Private room,50,1,1,2019-03-02,0.04,4,0,39632405,Clemy in Rome double room,304537803,Cristiano,,I Centro Storico,41.8942,12.49997,Private room,35,1,2,2020-02-02,0.16,1,0
15709,0,21842574,"Bright and cozy double, private bathroom inside",26517989,Nicoletta,,I Centro Storico,41.89744,12.505,Private room,34,2,203,2020-11-04,5.45,3,365,40793653,Stupenda Doppia Termini Bagno privato Roma Centro,280641664,Serena,,I Centro Storico,41.89744,12.505,Private room,24,2,19,2020-11-03,1.7,3,365
2326,1,23145564,Boutique flat with balcony behind Piazza Navona,1393021,Maurizio & Fabio,,I Centro Storico,41.90205,12.47383,Entire home/apt,149,2,70,2020-02-28,2.11,6,260,23124017,Stunning Apartment behind Piazza Navona,1393021,Maurizio & Fabio,,I Centro Storico,41.90205,12.47383,Entire home/apt,99,2,104,2020-09-13,3.16,6,352
20,0,21193,BLUE DOUBLE ROOM WITH TERRACE,80755,Marianna,,I Centro Storico,41.91029,12.44703,Private room,53,2,14,2019-11-12,0.11,4,365,309086,RED DOUBLE ROOM WITH TERRACE,80755,Marianna,,I Centro Storico,41.91029,12.44701,Private room,53,2,6,2020-01-01,0.09,4,365
3042,1,31730240,RVH - TERMINI BINARIO 1,205228808,Santolini,,I Centro Storico,41.89858,12.50268,Entire home/apt,60,1,7,2019-10-11,0.32,11,29,31729603,RVH - TERMINI BINARIO 2,205228808,Santolini,,I Centro Storico,41.89858,12.50268,Entire home/apt,70,1,2,2019-06-01,0.1,11,90
8842,0,44108185,TRIPPLE ROOM,254977575,Dewan,,I Centro Storico,41.89695,12.50617,Entire home/apt,45,1,0,,,2,365,24375586,Aff Alex,183959190,Elena,,I Centro Storico,41.90149,12.50617,Private room,30,1,99,2020-09-24,3.14,4,365
4145,1,42732504,In.to. Rome Castel Sant' Angelo,338470185,Francesco,,I Centro Storico,41.90603,12.46159,Private room,61,1,0,,,4,365,42501986,In.to Rome Colosseo,338470185,Francesco,,I Centro Storico,41.90603,12.46159,Private room,61,1,0,,,4,365
3728,1,36745161,Olmo - Apartment D,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Entire home/apt,75,1,0,,,14,71,36745160,Olmo - Margherita apartment,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,81,1,1,2019-08-09,0.06,14,55
3518,1,45694333,Fonte Laurentina GREEN Apartment,96122546,Ilenia & Fedor,,IX Eur,41.7925,12.48988,Entire home/apt,138,2,0,,,106,0,36328479,Fonte Laurentina Grey Apartment,96122546,Ilenia & Fedor,,IX Eur,41.7925,12.48988,Entire home/apt,87,2,6,2020-10-28,0.45,106,177
6289,0,14926853,Alice House - Trastevere,2315268,Alessandra,,I Centro Storico,41.88782,12.46796,Entire home/apt,40,1,22,2020-08-15,0.42,20,365,6774264,Piccolotel Luxury B&B,32147117,Daniela,,XI Arvalia/Portuense,41.86916,12.46796,Entire home/apt,165,1,6,2019-09-29,0.09,3,365
1665,1,18310287,Bambin Gesù stay - Vatican & Trastevere n.4,6146778,Paolo & Friends,,I Centro Storico,41.8996,12.46203,Private room,87,1,88,2020-09-12,1.98,18,0,20953496,Bambin Gesù - private bath/also ★LONG TERM★,6146778,Paolo & Friends,,I Centro Storico,41.8996,12.46203,Private room,97,1,44,2020-03-12,1.59,18,0
1529,1,16864826,TERMINI ROOM - near Coliseum / also ★LONG TERM★,112371287,Pa Dani & Friends,,I Centro Storico,41.8922,12.50596,Private room,85,1,118,2020-02-27,2.53,6,0,16865737,COLISEUM ROOM - near Termini - / also ★LONG TERM★,112371287,Pa Dani & Friends,,I Centro Storico,41.8922,12.50596,Private room,276,1,118,2020-03-10,2.51,6,0
142,1,981712,"Apartment x 4 - ""Opera Inn Suites""",261660,Elisabetta,,XIII Aurelia,41.8981,12.45317,Entire home/apt,100,3,10,2019-12-26,0.18,5,1,981661,"Apartment x 2 ""Opera Inn Suites""",261660,Elisabetta,,XIII Aurelia,41.8981,12.45317,Entire home/apt,75,3,3,2016-10-16,0.05,5,365
1628,0,10074974,"Near Termini Station,Quintuple Room",39133923,Nearby Termini,,I Centro Storico,41.89861,12.50393,Private room,59,1,2,2016-10-10,0.03,5,365,1186664,"La Breccia a Porta Pia, Green Suite",6483525,Davide,,II Parioli/Nomentano,41.91209,12.50393,Private room,95,1,1,2015-10-11,0.02,4,365
21943,0,32706797,Suite Vaticana Residenza Ottaviani,38749719,Vaticana Residenza,,I Centro Storico,41.90787,12.46723,Hotel room,47,1,3,2020-01-12,0.16,6,0,38473520,Splendid loft in the heart of Rome,56159582,Giovanna,,I Centro Storico,41.888259999999995,12.46723,Entire home/apt,109,1,0,,,1,0
4222,1,44303158,Cozy Room 2 Fiera di Roma-Aeroporto Fiumicino,17641894,Silvia,,XI Arvalia/Portuense,41.81721,12.34816,Private room,40,1,6,2020-10-29,1.43,4,179,44286677,Cozy Apartment Fiera di Roma-Aeroporto Fiumicino,17641894,Silvia,,XI Arvalia/Portuense,41.81721,12.34816,Entire home/apt,80,1,8,2020-12-17,1.51,4,178
3965,1,40301515,bed in a 4-bed mixed gender dorm room,310887232,The Beehive,,I Centro Storico,41.90319,12.50459,Shared room,16,1,4,2020-02-07,0.31,10,365,40435252,deluxe double room with ensuite bath and foldout bed,310887232,The Beehive,,I Centro Storico,41.90319,12.50459,Private room,80,1,0,,,10,301
565,1,5757704,Vatican elegant rooms (5),28563748,Dina Lucia,,VII San Giovanni/Cinecittà,41.88112,12.51415,Private room,80,1,59,2020-02-29,0.85,8,365,5779720,Vatican Elegant Room (6),28563748,Dina Lucia,,VII San Giovanni/Cinecittà,41.88112,12.51415,Private room,85,1,112,2020-02-16,1.9,8,365
893,0,2894552,fabulous top roof with terrace,14793513,Fabio,,I Centro Storico,41.90988,12.47487,Entire home/apt,280,3,0,,,1,365,753213,"TOP LOCATION!!! LUXURY 2 BDR, 2 PRIVATE BAT APT",3961856,Anna,,I Centro Storico,41.90141,12.47487,Entire home/apt,200,3,0,,,1,76
2055,1,21856914,Camera Matrimoniale Cola Vatican Rooms,17890466,Anca,,I Centro Storico,41.90741,12.46221,Private room,77,1,0,,,16,365,21857779,Camera Tripla Cola Vatican Rooms,17890466,Anca,,I Centro Storico,41.90741,12.46221,Private room,99,1,0,,,16,365
3093,1,33697905,SMART Trastevere - Rome,235391429,Daniel,,XII Monte Verde,41.87547,12.46605,Hotel room,20,1,22,2020-02-19,1.09,9,365,32007919,SMART Trastevere,235391429,Daniel,,XII Monte Verde,41.87547,12.46605,Private room,59,1,6,2019-10-06,0.29,9,364
3190,1,33732095,"Quiet single bedroom in Rome, close to Trastevere",245323884,Eleonora,,XI Arvalia/Portuense,41.86963,12.46361,Private room,35,3,2,2019-10-01,0.11,5,257,33766941,Double room in Rome at Trastevere train Station,245323884,Eleonora,,XI Arvalia/Portuense,41.86963,12.46361,Private room,50,3,2,2019-10-22,0.14,5,269
1070,1,28306335,Single room between Coliseum and Termini Station,59916552,Alberto,,I Centro Storico,41.89088,12.50745,Private room,76,2,36,2020-02-11,1.34,5,255,11412078,Apartment between Coliseum and Termini Station,59916552,Alberto,,I Centro Storico,41.89088,12.50745,Entire home/apt,87,2,51,2019-06-27,0.95,5,328
1124,0,934961,Vatican and St.Peter - MyPad In Rome,1920952,Simone,,I Centro Storico,41.90787,12.45624,Entire home/apt,211,1,64,2020-02-17,0.68,1,355,38079685,La piccola terrazza in Vaticano,289034959,Laura,,I Centro Storico,41.91044,12.45624,Entire home/apt,99,2,3,2020-02-17,0.25,1,304
629,1,6471451,GARDEN ONE for 3 and 4 people,33339025,Roberto,,I Centro Storico,41.90382,12.44798,Entire home/apt,67,3,33,2018-07-01,0.52,8,3,8348722,PALMA  NERA UP TO 4 PEOPLE,33339025,Roberto,,I Centro Storico,41.90382,12.44798,Entire home/apt,93,3,108,2020-02-29,1.72,8,355
5930,0,42126306,4 Fontane Classic,333996692,Paolo,,I Centro Storico,41.900690000000004,12.49566,Entire home/apt,148,1,0,,,3,365,16497759,colosseobb centro storico rione Monti Roma,93105281,Domenico,,I Centro Storico,41.89678,12.49566,Entire home/apt,100,1,4,2018-09-29,0.09,1,365
1359,1,18871449,Triple ensuite (wifi + kitchen)Metro Porta Furba,1478007,Paolo,,VII San Giovanni/Cinecittà,41.86205,12.54815,Hotel room,82,1,3,2019-04-02,0.07,11,117,18804527,"Bunk Bed, Wi-Fi Kitchen, well connected by metro A",1478007,Paolo,,VII San Giovanni/Cinecittà,41.86205,12.54815,Hotel room,45,1,0,,,11,53
4316,1,45629958,RESIDENZA CONTI SUITE - studio apartment 301,369647244,Nicoleta,,V Prenestino/Centocelle,41.88374,12.54323,Entire home/apt,40,1,0,,,6,361,45650556,RESIDENZA CONTI SUITE - M402 studio apartment,369647244,Nicoleta,,V Prenestino/Centocelle,41.88374,12.54323,Entire home/apt,40,1,1,2020-11-30,1.0,6,357
1912,1,20552844,Colosseo - Ensuite bathroom double standard room,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,38,1,5,2019-12-05,0.22,6,0,20553096,Colosseo - Ensuite bathroom double double room,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,48,1,9,2020-10-10,0.37,6,333
1610,1,17728128,15 minutes walk from the Coliseum&Termini station,13877716,Danilo,,I Centro Storico,41.89462,12.50592,Private room,48,5,24,2019-09-24,0.58,6,5,17726866,15 minutes walk from the Coliseum&Termini station,13877716,Danilo,,I Centro Storico,41.89462,12.50592,Private room,41,5,17,2019-05-02,0.38,6,5
293,1,2654180,Lodi Guest House Studio Ensuite,13395149,Marco,,I Centro Storico,41.89305,12.51069,Private room,55,2,124,2019-06-14,1.58,14,262,3256609,Lodi Guest House Studio Ensuite,13395149,Marco,,I Centro Storico,41.89305,12.51069,Private room,43,10,150,2020-01-08,1.97,14,0
1563,1,18890211,Suite Paris,112534557,Matteo,,X Ostia/Acilia,41.73183,12.35086,Private room,79,1,10,2020-06-07,0.24,3,360,16879391,LE GHIANDE GUEST HOUSE,112534557,Matteo,,X Ostia/Acilia,41.73183,12.35086,Entire home/apt,260,3,7,2019-01-02,0.21,3,349
19534,0,28463410,Home with terrace in Rome,213556928,Koioe,,VIII Appia Antica,41.86796,12.49071,Entire home/apt,60,1,1,2018-12-23,0.04,1,0,42933915,Domus Domi Quirinale (Via delle Quattro Fontane),6519534,Alessia & Daniele,,I Centro Storico,41.90325,12.49071,Entire home/apt,94,1,0,,,24,0
7724,0,9167387,CAMERE ONDINA 3,34589425,Simone,,II Parioli/Nomentano,41.91317,12.47504,Private room,95,1,1,2018-12-23,0.04,5,365,44605809,Apartment near Piazza del Popolo and Villa Borghese,270230010,Iris - BELVILLA,,I Centro Storico,41.910379999999996,12.47504,Entire home/apt,202,1,0,,,14,365
2768,1,27517372,"Beautiful,  Exclusive Apartment in the Heart of the City",52158309,Lorenzo,,I Centro Storico,41.89396,12.47701,Entire home/apt,86,2,27,2020-03-01,0.95,16,72,27519433,CS Exclusive Campo de'Fiori Caesars Palace Apt. 5,52158309,Lorenzo,,I Centro Storico,41.89396,12.47701,Entire home/apt,82,2,31,2020-09-11,1.1,16,0
