id,label,left_id,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_id,right_name,right_host_id,right_host_name,right_neighbourhood_group,right_neighbourhood,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
17777,0,28079360,Cozy Private apartment close to the city center,31805226,Marc,,Westerpark,52.37334,4.86935,Entire home/apt,95,2,2,2020-03-01,0.2,1,0,42166001,Sunny and Spacious 2-BR Flat with Rooftop Terrace,107784513,Thomas,,Westerpark,52.37982,4.86935,Entire home/apt,279,2,2,2020-08-08,0.45,1,0
8882,0,20053407,Great apartment to discover Amsterdam!,57304601,Ezzie,,Bos en Lommer,52.38129,4.85687,Entire home/apt,120,2,2,2018-11-25,0.05,1,0,12839657,,66012359,Emilie,,De Baarsjes - Oud-West,52.36954,4.85687,Entire home/apt,157,2,0,,,1,0
66,1,25339698,Vincent van Gogh apartment garden view + access,9282300,Anja,,Centrum-Oost,52.3643,4.8886699999999985,Entire home/apt,182,7,0,,,9,364,24615144,Johannes Vermeer apartment canal view,9282300,Anja,,Centrum-Oost,52.3643,4.8886699999999985,Entire home/apt,330,7,0,,,9,0
10511,0,21180729,Spacious and comfortable apartment for 2p,29151157,Bram,,De Baarsjes - Oud-West,52.36857,4.86126,Entire home/apt,110,2,0,,,1,0,14270994,Sunny top-floor apartment in great neighbourhood!,87004823,Jeroen,,Zuid,52.34489,4.86126,Entire home/apt,125,2,5,2017-02-12,0.09,1,0
7680,0,16788501,Charming apartment in Amsterdam's finest area,39211269,Gautier,,De Baarsjes - Oud-West,52.36738,4.87633,Entire home/apt,170,4,12,2019-12-27,0.26,1,0,11083865,House in the center of Amsterdam,57543556,Judith,,De Baarsjes - Oud-West,52.36495,4.87633,Entire home/apt,215,4,19,2019-05-05,0.36,1,0
2252,0,18019918,Perfectly located modern apartment (80m2),123907959,Sanne,,Westerpark,52.37278,4.87207,Entire home/apt,120,2,26,2020-01-26,0.6,1,0,3322840,Romantic and comfortable near cultural highlights,16776262,Godelieve,,Zuid,52.35673,4.87207,Entire home/apt,265,2,32,2020-02-08,0.41,1,0
562,1,41339519,Bed in 6 POD Dorm Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Shared room,39,1,1,2020-02-17,0.1,10,251,41336570,Premium Double Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Private room,146,1,0,,,10,248
10150,0,32838087,Central & cosy apartment Amsterdam,21863602,Pleun,,Westerpark,52.37471,4.87442,Entire home/apt,155,2,9,2020-07-31,0.48,1,0,13949074,Tidy and peaceful apartment,81867933,Frans,,Buitenveldert - Zuidas,52.33057,4.87442,Entire home/apt,100,2,2,2016-10-16,0.04,1,0
10165,0,13954029,Mister A: nice 4p apartment on best location,83087415,Janire,,De Pijp - Rivierenbuurt,52.3549,4.887230000000001,Entire home/apt,180,3,39,2018-09-15,0.73,1,0,15591889,Romantic Apartment in Trendy De Pijp - Canal View,1656490,Guy & Lior,,De Pijp - Rivierenbuurt,52.34876,4.887230000000001,Entire home/apt,110,3,9,2020-01-01,0.19,1,0
6160,0,8681096,Double Dutch Room with Street view,45587372,Angelo,,Centrum-West,52.37601,4.89235,Private room,158,2,0,,,2,0,15799951,Cosy studio apartement super central,2555132,Bo,,Centrum-West,52.37562,4.89235,Entire home/apt,99,2,11,2017-02-05,0.22,1,0
15819,0,31902775,The Loft at Classic Canal,48703385,Rowan,,Centrum-West,52.37138,4.88021,Entire home/apt,40,2,27,2020-11-18,1.22,4,0,22624476,Lovely apartment in the Jordaan with 19m2 terrace,11095659,Craig,,Centrum-West,52.37966,4.88021,Entire home/apt,115,2,11,2018-06-17,0.31,1,0
3850,0,5836403,Comfortable 2P apt. in west | Next to Foodhallen,22411730,Andrea,,De Baarsjes - Oud-West,52.36568,4.8688,Entire home/apt,136,2,9,2017-09-24,0.13,1,0,36938081,Spacious apartment with stunning view,10220351,Matthijs,,De Baarsjes - Oud-West,52.36795,4.8688,Entire home/apt,100,2,6,2020-01-20,0.38,1,0
4681,0,34302590,Cosy Apartment in City Center with Roofterrace,40312891,Philippe,,Westerpark,52.3742,4.87133,Entire home/apt,200,3,16,2019-12-08,0.82,1,0,9817391,modern apartment in amsterdam,934348,Clynn,,Oostelijk Havengebied - Indische Buurt,52.3742,4.93235,Entire home/apt,200,3,1,2016-01-02,0.02,1,0
6215,0,27889255,Luxurious two bedroom apartment,2159031,Max,,Oud-Oost,52.352059999999994,4.92057,Entire home/apt,100,2,21,2020-03-17,0.77,1,0,38745212,New Private Studio Near  Central station,296296224,Ivan,,Watergraafsmeer,52.338770000000004,4.92057,Entire home/apt,88,2,15,2020-03-08,1.04,1,0
2791,0,31423405,Modern Warm Luxury apartment at City Center,16272365,Bo,,Centrum-Oost,52.37308,4.90342,Entire home/apt,245,3,3,2019-06-06,0.14,1,0,32601805,"Lovely, authentic and clean apartment.",21292299,Jim,,De Pijp - Rivierenbuurt,52.35262,4.90342,Entire home/apt,150,3,6,2019-09-16,0.29,1,0
8503,0,12315111,Amazing apt in popular Pijp area,3631890,Lara,,De Pijp - Rivierenbuurt,52.3563,4.9038900000000005,Entire home/apt,100,2,6,2016-08-06,0.11,1,0,16318223,Spacious apt with huge balcony & amazing city view,1039498,Sanne,,Oud-Noord,52.394909999999996,4.9038900000000005,Entire home/apt,100,2,20,2019-03-25,0.43,1,0
13475,0,19990882,Beautiful loft apartment in golden age canal house,108989044,Ron,,Centrum-West,52.37095,4.880380000000001,Entire home/apt,250,3,1,2017-07-30,0.02,1,0,32679807,Beautiful bright apartment @citycentre & Jordaan!,51565809,Esther,,Centrum-West,52.38069,4.880380000000001,Entire home/apt,140,3,8,2019-09-16,0.4,1,0
6627,0,13704237,Amsterdam-West,79971098,Hadil,,Westerpark,52.38385,4.87154,Entire home/apt,200,5,0,,,1,0,20149091,luxury apartment in trendy Amsterdam Oud-West,17302575,Ailene,,De Baarsjes - Oud-West,52.36712,4.87154,Entire home/apt,125,4,0,,,1,0
8023,0,25877471,Cosy apartment near city center,8041293,Marvin,,De Baarsjes - Oud-West,52.37127,4.85703,Entire home/apt,110,4,7,2018-12-17,0.24,2,0,11605832,Light and cosy apartment,14408115,Lennaert&Andrea,,Bos en Lommer,52.378009999999996,4.85703,Entire home/apt,79,4,3,2016-04-18,0.05,1,0
4130,0,17186121,Light and modern apt with two balconies nr Jordaan,6540523,Sander,,De Baarsjes - Oud-West,52.37153,4.8499,Entire home/apt,110,2,4,2017-09-24,0.09,1,0,7847117,Great apartment with parkview and rooftop terrace!,41350413,Jesper,,De Baarsjes - Oud-West,52.36854,4.8499,Entire home/apt,139,2,29,2019-12-01,0.47,1,0
7618,0,10952396,"Perfect location, new house+ garden",36960876,Mieke,,De Baarsjes - Oud-West,52.3716,4.85816,Entire home/apt,152,2,25,2019-08-11,0.44,1,0,25436200,"Spacious, light apartment with roof terrace",33239471,Emma,,De Baarsjes - Oud-West,52.3723,4.85816,Entire home/apt,198,2,11,2019-08-16,0.38,1,0
334,1,12908561,"Hotel in the heart of Amsterdam, Single room",67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,73,1,187,2020-02-12,3.36,16,365,13092978,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,103,1,127,2020-03-14,2.29,16,0
451,1,21467989,Your own private boat for 6 in Amsterdam!,152013045,Asile Flottant,,Oud-Noord,52.39362,4.91033,Entire home/apt,463,2,23,2020-02-23,0.69,6,362,22679718,Your own private ship in Amsterdam!,152013045,Asile Flottant,,Oud-Noord,52.39362,4.91033,Entire home/apt,453,2,10,2020-02-05,0.33,6,0
9516,0,30166284,TWENTY FIVE in Jordaan 1,13405827,Cap Homes,,Centrum-West,52.376490000000004,4.8884,Hotel room,46,2,16,2020-11-02,0.91,18,0,14072174,Top floor street side bedroom at the Singel,76570538,Michiel,,Centrum-West,52.3727,4.8884,Private room,130,2,2,2016-10-10,0.04,3,0
992,0,3368170,To get the real taste of Amsterdam!,6757487,Malou,,Centrum-West,52.377159999999996,4.8948,Private room,80,4,0,,,1,0,1955400,Gorgeous family home near Museum Sq,1326792,Edward,,De Pijp - Rivierenbuurt,52.35771,4.8948,Entire home/apt,225,2,0,,,1,0
14587,0,20610029,Cosy apartment in Westerpark near Jordaan,147306920,Eveline En Huib,,Westerpark,52.38197,4.870080000000001,Entire home/apt,110,1,15,2018-11-11,0.38,1,0,32040809,Apartment on the edge of the famous Jordaan,79611060,Roelien,,Westerpark,52.37546,4.870080000000001,Entire home/apt,220,1,1,2019-11-03,0.07,1,0
6842,0,9599927,Amazing apartment near Vondelpark,4055109,Rosanne,,Zuid,52.35717,4.85963,Entire home/apt,200,2,1,2016-05-27,0.02,1,0,38396764,"Private gem, close to canals+RAI+free parking",292491563,Sabine,,De Baarsjes - Oud-West,52.36741,4.85963,Entire home/apt,189,2,0,,,1,0
2286,0,40778436,Amsterdam appartment by beautiful Amstel river,58507694,Jet,,De Pijp - Rivierenbuurt,52.35352,4.905880000000001,Entire home/apt,105,1,0,,,1,0,3377902,Nice studio apartment in Amsterdam,17040929,Tobias,,De Pijp - Rivierenbuurt,52.35301,4.905880000000001,Entire home/apt,69,1,1,2014-07-28,0.01,1,0
1117,0,8263224,Cosy & trendy apartment in East,16819005,Ana,,Oostelijk Havengebied - Indische Buurt,52.36201,4.936319999999999,Entire home/apt,100,2,2,2015-10-18,0.03,1,0,1493967,★WOW★ Luxury & Bright 60m2 @trendy & hip ADM_EAST!,7985072,Oscar,,Oostelijk Havengebied - Indische Buurt,52.358579999999996,4.936319999999999,Entire home/apt,171,2,42,2019-11-26,0.73,1,0
11618,0,22556978,Wonderful holiday stay for two in great area!,113977564,Willem,,Bos en Lommer,52.38361,4.850569999999999,Entire home/apt,125,2,19,2020-07-24,0.54,20,0,23757703,"A cosy, bright apartment in a lively neighborhood",49534524,Lizet,,Bos en Lommer,52.37831,4.850569999999999,Entire home/apt,99,2,15,2019-05-04,0.46,1,0
12768,0,29698747,Ground Floor apartment @ North of Amsterdam,45193432,Mirthe,,Noord-West,52.42031,4.9001,Entire home/apt,79,2,3,2020-07-14,0.18,1,0,18103827,Cozy apartment with balcony at great location!,15071067,Jael,,De Pijp - Rivierenbuurt,52.34478,4.9001,Entire home/apt,135,2,2,2017-08-07,0.05,1,0
678,1,45836132,The Weber Collection - Luxurieus Design Studio - 5,178187873,Marcel And Pauline,,Centrum-Oost,52.36497,4.88061,Entire home/apt,56,2,0,,,25,0,45169008,The Weber Collection - Luxurieus Design Studio - 6,178187873,Marcel And Pauline,,Centrum-Oost,52.36497,4.88061,Entire home/apt,99,2,3,2020-09-28,0.88,25,0
7928,0,11477574,Bright and Newly furnished apartment/20min centre,6880564,Salim & Indre,,Buitenveldert - Zuidas,52.32645,4.87789,Entire home/apt,100,3,61,2020-02-27,1.06,1,0,21558102,Canal apartment in the Jordaan with amazing view,7822301,Anice,,Centrum-West,52.37642,4.87789,Entire home/apt,150,3,15,2020-10-03,0.42,1,0
12484,0,17607341,Complete apartement for max. 4 pers.,91345951,Laurens Servaas,,Bos en Lommer,52.3839,4.85586,Entire home/apt,186,2,28,2018-09-30,0.62,1,0,19705372,Silvia's Sweet Home,138849006,Silvia,,De Baarsjes - Oud-West,52.3669,4.85586,Entire home/apt,180,2,17,2018-08-10,0.41,1,0
5401,0,23195430,Romantic luxurious App with Jacuzzi in the Pijp,136350942,Mimi,,De Pijp - Rivierenbuurt,52.35337,4.90188,Entire home/apt,150,3,10,2018-12-05,0.31,1,0,7589916,Your Own Studio in Amsterdam!,16572710,Lex,,De Pijp - Rivierenbuurt,52.34527,4.90188,Entire home/apt,150,3,43,2019-10-21,0.68,1,0
2083,0,3093087,Spacious and modern 2BEDR apartment,15547246,Lonneke,,Centrum-West,52.37308,4.87649,Entire home/apt,170,1,10,2015-03-08,0.13,1,0,9135417,Private room in art collectors’ home,6384372,Rein,,Zuid,52.34853,4.87649,Private room,75,1,66,2020-02-24,2.62,1,0
347,1,13086175,Studio in the heart of Amsterdam,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,153,1,26,2019-11-24,0.47,16,362,12898673,Hotel in the heart of Amsterdam 1p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,73,1,162,2020-08-26,2.92,16,360
1107,0,15404565,Charming apartment in green environment,14643159,Hannah,,De Baarsjes - Oud-West,52.372440000000005,4.85186,Entire home/apt,105,2,31,2018-07-02,0.68,1,0,1485132,Cozy apartment Amsterdam West!,7733906,Floris,,De Baarsjes - Oud-West,52.37032,4.85186,Entire home/apt,150,2,43,2019-08-28,0.49,1,0
16545,0,24567873,Characteristic apartment in Amsterdam West,43718573,Rik,,Bos en Lommer,52.377179999999996,4.85067,Entire home/apt,120,2,30,2020-03-15,0.94,1,0,40611589,"Heerlijk appartement, 5 min van het Vondelpark!",314700459,Myrthe,,De Baarsjes - Oud-West,52.36305,4.85067,Entire home/apt,250,2,1,2020-01-01,0.09,1,0
4797,0,16199928,great apartment close to museums & Leidseplein,7594884,"Ruben, Sarah & Lindy",,De Baarsjes - Oud-West,52.36282,4.87864,Entire home/apt,109,3,17,2019-07-16,0.4,38,0,6922393,Modern family house in the centre!,26254705,Marjolein,,Centrum-West,52.37003,4.87864,Entire home/apt,250,3,20,2020-01-31,0.3,1,0
10976,0,15033465,NEW Sunny and quiet apartment at canal in Jordaan,15611220,Maaike,,Westerpark,52.38284,4.88065,Entire home/apt,150,1,30,2017-08-31,0.58,1,0,20226646,Tropical Apartment in Central Canal House,43755170,Irene,,Centrum-West,52.37014,4.88065,Entire home/apt,190,1,10,2019-02-17,0.26,1,0
11,1,954629,"Stylish, clean studio, high service",5183517,Simonehenken,,Bijlmer-Centrum,52.32019,4.95501,Private room,70,2,5,2020-07-26,0.07,2,17,954633,Private studio 25m2 for two near A'dam Arena,5183517,Simonehenken,,Bijlmer-Centrum,52.32019,4.95501,Private room,79,2,98,2020-08-15,1.22,2,340
360,1,13092978,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,103,1,127,2020-03-14,2.29,16,0,12865293,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,103,1,157,2020-08-09,2.81,16,365
12572,0,17824583,Spacious apartment in Amsterdam,3707028,Lishia,,De Baarsjes - Oud-West,52.36823,4.85657,Entire home/apt,200,2,1,2017-04-17,0.02,2,0,42355524,Cozy & modern apartment - Amsterdam West,42933732,Eline,,Bos en Lommer,52.37757,4.85657,Entire home/apt,150,2,0,,,2,0
6362,0,8967596,Modern spacious apartment | next to City Centre,12957800,Sofie,,De Baarsjes - Oud-West,52.36728,4.87029,Entire home/apt,221,2,17,2018-01-02,0.3,1,0,9208956,All in walking distance appartment,47895041,Erik,,De Baarsjes - Oud-West,52.37208,4.87029,Entire home/apt,109,2,8,2016-07-18,0.13,1,0
13104,0,18500623,Spacious stay at beautiful Brouwersgracht,46659123,George,,Centrum-West,52.38303,4.88595,Private room,149,2,233,2020-03-15,5.35,1,0,30723226,Historical Romantic Houseboat for Couple,226181266,Carien,,Centrum-West,52.38337,4.88595,Private room,90,2,36,2020-09-18,1.51,2,0
2045,0,36586486,Luxe en grote appartement 4H,273266448,Vlad,,De Baarsjes - Oud-West,52.36951,4.86212,Entire home/apt,150,2,27,2020-08-30,1.56,9,0,3036852,Luxury Bright Apt near Vondelpark & Centre,5131643,Marleen,,De Baarsjes - Oud-West,52.36143,4.86212,Entire home/apt,234,2,40,2020-01-13,0.51,1,0
14292,0,22917434,Amsterdam Jordaan Studio Apartment,169673511,Lucia,,Centrum-West,52.370709999999995,4.88004,Private room,145,2,32,2020-08-21,0.95,1,0,20098732,Amazing City Centre apartment next to the Jordaan,56246096,Francis,,Centrum-West,52.37966,4.88004,Entire home/apt,110,2,0,,,1,0
376,1,13584858,"Hotel in the heart of Amsterdam, Basement Room",67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,123,1,241,2020-09-27,4.47,16,358,12865495,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,104,1,164,2020-02-15,2.95,16,362
6920,0,9721227,Cozy apartment in beautiful Amsterdam East!,50178562,Lennard,,Oostelijk Havengebied - Indische Buurt,52.36067,4.94036,Entire home/apt,75,2,1,2017-01-03,0.02,1,0,20080986,Modern & bright apartment close to the city centre,47904429,Jade,,Oostelijk Havengebied - Indische Buurt,52.3632,4.94036,Entire home/apt,90,2,4,2017-09-19,0.1,1,0
8880,0,12839657,,66012359,Emilie,,De Baarsjes - Oud-West,52.36954,4.85687,Entire home/apt,157,2,0,,,1,0,20053407,Great apartment to discover Amsterdam!,57304601,Ezzie,,Bos en Lommer,52.38129,4.85687,Entire home/apt,120,2,2,2018-11-25,0.05,1,0
11527,0,15923759,Cozy apartment close to all the hotspots!,103320078,Jelle,,Centrum-Oost,52.36225,4.89254,Entire home/apt,146,2,18,2017-08-20,0.36,1,0,17488195,"Lovely  B&B room  , garden in Amsterdam, free P",67879490,Andrea,,Noord-West,52.41474,4.89254,Private room,85,2,39,2020-03-06,0.86,1,0
117,1,5427980,3 Person Room with Stunning Canal View!,26295351,Michelle,,Centrum-West,52.37629,4.89173,Private room,79,2,64,2018-01-21,0.91,6,0,6050594,Marvellous Twin Room with Stunning Canal View!,26295351,Michelle,,Centrum-West,52.37629,4.89173,Private room,79,2,58,2018-01-21,0.86,6,0
5503,0,12439958,1 bedroom apartment plus a bed sofa,44155024,Fran,,Buitenveldert - Zuidas,52.33563,4.87376,Entire home/apt,80,5,0,,,1,0,7713312,Apartment near Westerpark,3998878,Marieke,,Westerpark,52.3834,4.87376,Entire home/apt,102,5,30,2017-08-13,0.46,1,0
16809,0,25228846,Stylish apartment with private rooftop-terrace,38470153,Barbara,,Bos en Lommer,52.3748,4.85867,Entire home/apt,129,3,10,2019-03-16,0.32,1,0,33259044,"Trendy, spacious appartment next to Vondelpark",87935182,Nina,,De Baarsjes - Oud-West,52.357490000000006,4.85867,Entire home/apt,314,3,3,2019-06-02,0.15,1,0
14374,0,20220086,Spacious and Modern Family House with Garden,91881603,Nancy And Erik,,Watergraafsmeer,52.354079999999996,4.93569,Entire home/apt,113,2,6,2019-08-16,0.15,1,0,40829007,Private room 5 minutes away from Central,191342255,Alexandra,,Noord-Oost,52.39987,4.93569,Private room,60,2,0,,,2,0
229,1,12446710,Hotel in the heart of Amsterdam 3p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,153,1,79,2020-03-07,1.4,16,365,13092978,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,103,1,127,2020-03-14,2.29,16,0
10510,0,14270994,Sunny top-floor apartment in great neighbourhood!,87004823,Jeroen,,Zuid,52.34489,4.86126,Entire home/apt,125,2,5,2017-02-12,0.09,1,0,21180729,Spacious and comfortable apartment for 2p,29151157,Bram,,De Baarsjes - Oud-West,52.36857,4.86126,Entire home/apt,110,2,0,,,1,0
8083,0,11695806,Complete luxurious house with garden,49109243,Jaron,,Buitenveldert - Zuidas,52.32312,4.8884300000000005,Entire home/apt,130,3,0,,,1,0,39692712,2 bedroom apt located in de Pijp Area!,45430128,Margot,,De Pijp - Rivierenbuurt,52.35314,4.8884300000000005,Entire home/apt,150,3,6,2020-02-01,0.44,1,0
16942,0,31953991,Lovely and stylish apartment on a superb location,5653882,Ravianne,,De Baarsjes - Oud-West,52.36768,4.86615,Entire home/apt,200,2,4,2020-02-17,0.18,1,0,25660967,Lovely private apartment in Old West,32883647,Mirte,,De Baarsjes - Oud-West,52.36608,4.86615,Entire home/apt,100,2,7,2018-10-21,0.24,1,0
5007,0,7221754,Great apartment with roof terrace!,8887310,Marije & Marijn,,Bos en Lommer,52.37551,4.857419999999999,Entire home/apt,100,2,24,2020-01-01,0.37,1,0,26549023,BRIGHT house for 4 with big GARDEN!,65859990,Martijn,,De Baarsjes - Oud-West,52.37014,4.857419999999999,Entire home/apt,342,2,5,2019-10-27,0.17,81,0
15029,0,25031811,"Stylish, Cosy & Spacious Apartment in Amsterdam",34969328,Ward,,Oud-Oost,52.35157,4.91991,Entire home/apt,179,3,8,2019-10-28,0.27,1,0,21362019,Romantic Ground flour Room in Vibrant Ams East,23839335,Meret,,Oud-Oost,52.35613,4.91991,Private room,80,3,9,2019-03-10,0.24,3,0
10490,0,36559084,Cosy apartment newly renovated Near the Jordaan,85920778,Djamila,,Westerpark,52.37311,4.87154,Entire home/apt,100,3,4,2019-08-26,0.23,1,0,14245271,Cozy flat with large sunny terrace,86563211,Maria,,Buitenveldert - Zuidas,52.331590000000006,4.87154,Entire home/apt,100,3,25,2018-09-28,0.49,1,0
17290,0,40553422,New tiny design house at ground floor with garden,133980473,Rosanne,,Bos en Lommer,52.38152,4.8577900000000005,Entire home/apt,95,2,0,,,1,179,42058414,Characteristic & stylish Apartment @West,331139377,Cedric,,De Baarsjes - Oud-West,52.3725,4.8577900000000005,Entire home/apt,150,2,0,,,1,0
11749,0,16263479,Luxury APT | near CITY CENTER | Roof terrace,65859990,Martijn,,Zuid,52.35503,4.8738,Entire home/apt,250,2,25,2019-08-04,0.52,81,0,32858756,A modern day sanctuary near the best area: Jordaan,1464510,Wendy And Bram,,Westerpark,52.37475,4.8738,Entire home/apt,168,2,8,2019-05-02,0.39,84,0
15010,0,40554137,"Room # 1 Clean, Big and comfortable",313772089,Maria Mercedes,,Centrum-Oost,52.36525,4.9101,Private room,60,1,17,2020-03-09,1.37,2,0,21330883,Lovely&private studio  in the citycenter!,15996910,Eva & Matias,,Centrum-Oost,52.36853,4.9101,Private room,65,1,35,2020-07-21,0.91,2,0
66,0,137901,Houseboat with beautiful view,673879,Paulien,,Zuid,52.34751,4.84963,Entire home/apt,165,2,28,2018-02-01,0.26,1,0,17092614,Bright & Stylish apartment in trendy Bos en Lommer,40610918,Maartje,,Bos en Lommer,52.37637,4.84963,Entire home/apt,79,2,3,2019-08-23,0.15,1,0
10830,0,14785551,Spacious city centre apartment with sunny balcony,6271051,Marnix,,Oud-Oost,52.351409999999994,4.9149,Entire home/apt,112,2,36,2020-03-15,0.69,1,0,21188482,Beautiful apartment next to the Amstel river,4380065,Shermin,,Oud-Oost,52.3508,4.9149,Entire home/apt,95,2,12,2020-01-31,0.31,2,0
10702,0,15881741,Cozy flat next to Amstel river,102983886,Afroditi,,Oud-Oost,52.349070000000005,4.9134199999999995,Entire home/apt,100,2,26,2019-02-21,0.53,1,0,14559157,Bright spacious room in shared apartment,50368365,Michael,,Oud-Oost,52.34937,4.9134199999999995,Private room,105,2,0,,,1,0
5264,0,20988144,Nice and cozy apartment in the CENTRE OF AMSTERDAM,95863070,Vincent,,De Baarsjes - Oud-West,52.365829999999995,4.87601,Entire home/apt,269,2,36,2020-01-01,0.92,1,0,39149225,Cozy upper floor apartment in Amsterdam West,300294795,Robert,,De Baarsjes - Oud-West,52.365429999999996,4.87601,Entire home/apt,123,2,3,2019-10-28,0.21,1,0
5740,0,19368007,Family friendly apartment in heart of Amsterdam,9664830,Jennifer,,De Baarsjes - Oud-West,52.37035,4.87244,Entire home/apt,144,3,11,2018-04-23,0.26,2,0,44291710,3 Bedroom apartment - Amsterdam centre,187059499,Leon,,Westerpark,52.37438,4.87244,Entire home/apt,200,3,1,2020-09-21,0.36,3,0
163,1,15818103,2 privat rooms with park arround for 4,47499392,Inge,,Bijlmer-Oost,52.32158,4.987430000000002,Private room,106,2,26,2019-04-22,0.52,6,0,15886823,Green oasis in Amsterdam for 2 or 1,47499392,Inge,,Bijlmer-Oost,52.32158,4.987430000000002,Private room,42,2,18,2020-02-23,0.38,6,171
2621,0,20634804,Live the local Amsterdam life in Noord!,30826754,Arick,,Oud-Noord,52.39119,4.91299,Entire home/apt,80,2,4,2018-04-15,0.1,1,0,3770176,Luxurious apartment near the canals,9901234,Liesbeth,,Oud-Oost,52.35066,4.91299,Entire home/apt,150,2,8,2019-03-20,0.11,1,0
2793,0,32601805,"Lovely, authentic and clean apartment.",21292299,Jim,,De Pijp - Rivierenbuurt,52.35262,4.90342,Entire home/apt,150,3,6,2019-09-16,0.29,1,0,31423405,Modern Warm Luxury apartment at City Center,16272365,Bo,,Centrum-Oost,52.37308,4.90342,Entire home/apt,245,3,3,2019-06-06,0.14,1,0
8556,0,23498049,Hidden Paradise @ PrinsenEiland Amsterdam,174570363,Puck,,Centrum-West,52.38414,4.888380000000001,Entire home/apt,130,2,21,2020-03-15,0.63,1,0,12394646,"Lovely romantic apartment, close to Jordaan!",24900970,Fabian,,Westerpark,52.388709999999996,4.888380000000001,Entire home/apt,129,2,1,2016-06-26,0.02,1,0
11732,0,21593642,Charming Jordaan Room,19017229,Leo,,Centrum-West,52.374320000000004,4.8789,Private room,89,2,75,2020-08-28,1.98,1,0,16222476,"Light en spacious apartment, conveniently located",3955912,Thomas,,Buitenveldert - Zuidas,52.33395,4.8789,Entire home/apt,179,2,9,2017-09-19,0.18,1,0
31,1,24615144,Johannes Vermeer apartment canal view,9282300,Anja,,Centrum-Oost,52.3643,4.8886699999999985,Entire home/apt,330,7,0,,,9,0,25341350,Herman Brood apartment canal view,9282300,Anja,,Centrum-Oost,52.3643,4.8886699999999985,Entire home/apt,202,7,0,,,9,364
5659,0,9786590,Light & spacious apartment | Nearby Park & Centre,13656893,Tom,,Oud-Oost,52.36114,4.92791,Entire home/apt,140,2,26,2019-08-18,0.48,1,0,7881227,Spacious 1 bedroom apt w/ balcony,15526919,Lars,,Watergraafsmeer,52.35461,4.92791,Entire home/apt,100,2,7,2017-04-17,0.11,1,0
3994,0,14293352,Beautiful & Unique 2BRM apartment @ city centre!,21800150,,,Centrum-Oost,52.37105,4.90186,Entire home/apt,185,3,2,2018-08-23,0.07,52,0,6022379,Be Home in A'dam Noord+free parking,10507416,Reto & Tania,,Noord-West,52.40855,4.90186,Entire home/apt,125,3,45,2019-10-07,0.67,1,0
3398,0,4947466,Amsterdam City Centre Apartment,4562355,Tom,,Centrum-West,52.367490000000004,4.88923,Entire home/apt,204,2,50,2020-08-30,0.69,1,0,23038134,Bright 4P apartment near Museum Square | The Pijp,142165879,Erik,,De Pijp - Rivierenbuurt,52.35655,4.88923,Entire home/apt,380,2,9,2019-08-11,0.31,1,0
18321,0,36270903,Cosy apartment near Vondelpark,21257548,Sophie,,Zuid,52.352109999999996,4.84605,Entire home/apt,110,2,5,2019-09-08,0.31,1,0,30059099,Light and welcoming family home,25603061,Craig,,Zuid,52.34855,4.84605,Entire home/apt,400,2,3,2020-02-23,0.13,2,0
491,1,28171967,"Beautiful apartment in rural A'dam, free bikes!",16849504,Jochum,,Geuzenveld - Slotermeer,52.38388,4.78787,Entire home/apt,89,1,102,2020-11-01,3.81,4,357,29914252,"Light, rural apartment with free bikes!",16849504,Jochum,,Geuzenveld - Slotermeer,52.38388,4.78787,Entire home/apt,63,1,78,2020-09-22,3.12,4,322
4113,0,31148061,Luxury Apartment/Near Vondelpark/Close to central,35821305,Daley,,Zuid,52.34815,4.84955,Entire home/apt,160,3,3,2019-08-17,0.13,1,0,6160039,Lovely Apartment with Parkview,31956790,Nicoline,,De Baarsjes - Oud-West,52.36015,4.84955,Entire home/apt,182,3,1,2019-06-02,0.05,1,0
