id,label,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_name,right_neighbourhood,right_host_id,right_host_name,right_neighbourhood_group,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
5931824,0,LARGE SUNNY QUIET NY APARTMENT,23116198,Sash,Manhattan,Harlem,40.82896,-73.94059,Private room,50,1,0,,,1,0,Entire Apt. in E. Williamsburg,Williamsburg,4806989,Ava,Brooklyn,40.70826,-73.94059,Entire home/apt,189,1,0,,,1,0
29623888,0,November's pre-holiday listing,217101766,Michelle,Manhattan,Upper East Side,40.77664,-73.95749,Private room,200,2,0,,,1,0,Cozy and quiet studio by Central Park,Harlem,19300279,Shahar,Manhattan,40.80119,-73.95749,Entire home/apt,140,11,0,,,1,0
9593093,0,Beautiful Spacious Apt In Harlem,49651648,Morgan,Manhattan,Harlem,40.80196,-73.95261,Private room,75,1,0,,,1,0,Greenpoint top floor w/ sun & views,Greenpoint,1341922,Blake,Brooklyn,40.72412,-73.95261,Private room,49,1,0,,,1,0
21312075,1,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70333,-73.8138,Private room,135,1,0,,,18,365,Hillside Hotel,Jamaica,134184451,Hillside Hotel,Queens,40.70258,-73.8151,Private room,135,1,0,,,18,365
9800247,0,East Village Bedroom in Duplex!,36585734,Pj,Manhattan,East Village,40.72955,-73.98058,Private room,77,1,0,,,1,0,Modern Studio at The Manhattan Club,Midtown,15765273,Schatzie,Manhattan,40.76514,-73.98058,Private room,350,1,9,2018-08-25,0.2,1,0
21884557,0,Brooklyn Home in the Heart of it All,23005139,Samantha,Brooklyn,Crown Heights,40.67512,-73.96185,Private room,55,3,0,,,1,0,Nice apt in New York,Morningside Heights,15809410,Gabriela,Manhattan,40.81464,-73.96185,Entire home/apt,186,7,0,,,1,0
31895547,0,Private room and bath 10 minutes to Manhattan,15437944,Chelsea,Brooklyn,Williamsburg,40.70703,-73.95396,Private room,100,2,0,,,1,0,"Cozzy Room on Bedford, 20 minutes to Manhattan",Bedford-Stuyvesant,28953246,Maxim,Brooklyn,40.68988,-73.95396,Private room,100,1,0,,,1,0
10133350,0,2 bedroom Upper east side,52004369,Chelsea,Manhattan,Upper East Side,40.7664,-73.95854,Entire home/apt,275,2,9,2017-08-19,0.24,1,0,Charming apartment in Greenpoint Historic District,Greenpoint,41457105,Justin,Brooklyn,40.73374,-73.95854,Entire home/apt,125,2,0,,,1,0
19997686,0,Brand New Williamsburg Room!,14757938,Georgie,Brooklyn,Greenpoint,40.72612,-73.95419,Private room,65,1,0,,,1,0,"Brooklyn Apt Near Park, Franklin Av",Crown Heights,27474206,Juliana,Brooklyn,40.67317,-73.95419,Private room,45,1,1,2015-12-12,0.02,1,0
7693040,0,"Park Facing, Spacious 1 BR APT",4073947,Chris,Brooklyn,Crown Heights,40.66542,-73.96062,Entire home/apt,110,1,0,,,1,0,Brooklyn Pvt Bedroom with an amazing rooftop!,Williamsburg,229588502,Nat,Brooklyn,40.71251,-73.96062,Private room,80,3,0,,,1,0
7842116,0,Huge room in Sunset Park with AC,30320622,Caitlin,Brooklyn,Borough Park,40.64362,-74.00046,Private room,55,1,0,,,2,0,2 BR in Soho/Greenwich Village,Greenwich Village,7655328,Jessica,Manhattan,40.72799,-74.00046,Entire home/apt,196,1,0,,,3,0
9905474,0,Hamilton Heights Gem,246710,Daniel,Manhattan,Harlem,40.8235,-73.95139,Entire home/apt,200,2,0,,,1,0,Cozy Private Bedroom Just For You,East Flatbush,273870123,Tim,Brooklyn,40.65229,-73.95139,Private room,55,1,0,,,1,178
36276474,0,Modern Luxury in Brooklyn's Premier Neighborhood,494507,Elizabeth,Brooklyn,Gowanus,40.67587,-73.98418,Private room,100,5,0,,,1,91,Cozy two bedroom nestled in trendy Gramercy,Gramercy,66404497,Gabbie,Manhattan,40.73776,-73.98418,Entire home/apt,250,7,0,,,1,12
9977113,0,"Huge Private Room, great location",8595112,Adrien,Manhattan,Midtown,40.75606,-73.97108,Private room,150,2,2,2016-02-15,0.05,2,0,Excellent Find in Fort Greene,Fort Greene,14163033,Lucas,Brooklyn,40.68814,-73.97108,Entire home/apt,200,2,0,,,1,0
21312687,1,Hillside Hotel,134184451,Hillside Hotel,Queens,Briarwood,40.70471,-73.81542,Private room,135,1,3,2018-01-01,0.15,18,319,Hillside Hotel,Briarwood,134184451,Hillside Hotel,Queens,40.7045,-73.81447,Private room,135,1,0,,,18,355
2010971,0,Gorgeous 1BR brownstone,4803115,Daniel,Manhattan,Harlem,40.8083,-73.9439,Entire home/apt,150,1,5,2015-08-19,0.08,1,0,"Cozy, spacious room in Bed-Stuy",Bedford-Stuyvesant,158872351,Kelly,Brooklyn,40.68845,-73.9439,Private room,55,1,7,2019-06-10,2.56,1,0
26188665,0,Spacious private room on UWS near Central Park,27474188,Janice,Manhattan,Upper West Side,40.79827,-73.97231,Private room,90,2,6,2018-08-11,0.48,3,0,Dean St,Prospect Heights,10004299,Morgan,Brooklyn,40.682,-73.97231,Private room,80,2,0,,,1,0
13991526,0,Brooklyn Apartment,14512391,Thomas,Brooklyn,Greenpoint,40.7205,-73.94125,Entire home/apt,100,1,1,2018-01-01,0.05,1,0,Columbia university medical center 1AC line studio,Washington Heights,106932244,Tianchen,Manhattan,40.84062,-73.94125,Entire home/apt,51,1,4,2017-05-29,0.15,1,0
7305718,0,"Cozy, clean studio with a view!",38269863,Andrea,Manhattan,Harlem,40.81882,-73.956,Entire home/apt,150,3,0,,,1,0,Large Opulent Studio Apartment Near Prospect Park,Crown Heights,20805,Bridget,Brooklyn,40.66996,-73.956,Entire home/apt,90,4,0,,,1,0
516643,0,"Williamsburg Apt, close to metro L",2543761,Stephane,Brooklyn,Williamsburg,40.71915,-73.95581,Entire home/apt,150,3,1,2013-01-04,0.01,1,0,1 bedroom apartment in NYC,Lower East Side,1232988,Matthew,Manhattan,,-73.99309,Entire home/apt,150,3,19,2019-06-16,0.27,1,9
34329708,0,"Luxury apt with East River views in Greenpoint, NY",9811865,Paul,Brooklyn,Greenpoint,40.73033,-73.95799,Entire home/apt,200,2,1,2019-06-17,1.0,1,0,Quiet & sunny bedroom in central Williamsburg,Williamsburg,12345174,Oday,Brooklyn,40.71816,-73.95799,Private room,146,2,14,2018-10-28,0.62,1,0
19136705,0,Gigantic and Beautiful room w/Private living area,27102064,Aaron,Manhattan,Harlem,40.82469,-73.95032,Private room,100,2,10,2019-03-24,0.4,1,0,"Central Park, Museum Mile",East Harlem,20367564,Irene,Manhattan,40.79212,-73.95032,Private room,125,2,1,2015-11-03,0.02,1,0
9261302,0,Spacious top floor townhouse in BK,12780893,Jessica,Brooklyn,South Slope,40.66905,-73.9877,Entire home/apt,150,1,0,,,1,0,"Beautiful 2 BR apt, UWS",Upper West Side,264810896,Christine,Manhattan,40.7715,-73.9877,Entire home/apt,240,3,0,,,1,58
27602987,0,Spacious Greenpoint room steps away from G train,24909331,Katherine,Brooklyn,Greenpoint,40.73354,-73.95576,Private room,105,4,0,,,1,8,Spacious Artist's Loft,Williamsburg,46142110,Charlotte,Brooklyn,40.72182,-73.95576,Entire home/apt,300,3,0,,,1,0
19695276,0,Beautiful Boerum Hill Apartment,373060,Tamera,Brooklyn,Boerum Hill,40.68591,-73.9863,Entire home/apt,275,2,2,2017-11-12,0.09,1,0,Beautiful Apt in Prime NY Location,Hell's Kitchen,516877,Julie,Manhattan,40.76332,-73.9863,Entire home/apt,275,2,0,,,1,0
9279920,0,Charming Gramercy Studio Furnished,48190744,Samantha,Manhattan,Gramercy,40.73438,-73.98615,Entire home/apt,145,21,0,,,1,0,It's always sunny in Hells Kitchen,Upper West Side,57765860,Christina,Manhattan,40.76964,-73.98615,Entire home/apt,250,7,0,,,1,34
13821806,0,Charming 1BR in Williamsburg - perfectly located,7695239,Rachad,Brooklyn,Williamsburg,40.72128,-73.95782,Entire home/apt,249,3,0,,,1,0,Cozy studio in the Heart of NYC,Upper East Side,15980694,Quentin,Manhattan,40.76435,-73.95782,Entire home/apt,110,3,2,2017-04-09,0.06,1,0
20052107,0,Cozy 1BD Apartment in Brooklyn Prospect Lefferts,9215302,Diana,Brooklyn,Prospect-Lefferts Gardens,40.65558,-73.956,Entire home/apt,90,2,6,2017-08-31,0.26,1,0,DELUXE DOUBLE ROOM,Williamsburg,198861577,Novo,Brooklyn,40.72205,-73.956,Private room,350,2,0,,,5,0
27507561,0,"Bright, Modern, King Size 1-Bedroom in Chelsea!",6344971,Sharat,Manhattan,Chelsea,40.7444,-73.99604,Entire home/apt,240,2,8,2019-03-30,0.71,1,0,Private room by Time Square,Hell's Kitchen,140312311,Jimmy,Manhattan,40.75478,-73.99604,Private room,100,2,0,,,1,0
35914591,0,**Central Park* UWS Luxury 4 Bed/2 Bath Sleeps 8!!,270139900,Norman,Manhattan,Upper West Side,40.78439,-73.97746,Entire home/apt,307,4,0,,,1,344,Modern Luxury 1BR with Patio,Kips Bay,36663219,Amber,Manhattan,40.74462,-73.97746,Entire home/apt,350,3,0,,,1,0
33313341,0,Spectacular apartment in Astoria near everywhere,151780315,Jose,Queens,Ditmars Steinway,40.78096,-73.91282,Private room,70,2,0,,,1,0,Private Master Bed-Queen Pillowtop & PRIVATE BATH,Bushwick,4308068,Crystal,Brooklyn,40.69904,-73.91282,Private room,65,2,37,2019-06-23,0.78,1,0
35236345,1,"Cozy house in Woodside, comfortable are!!",200239515,Shogo,Queens,Woodside,40.74239,-73.89454,Private room,35,29,0,,,15,5,"Cozy house in Woodside, comfortable are!!",Woodside,200239515,Shogo,Queens,40.7423,-73.89426,Private room,35,30,2,2019-04-27,0.58,15,5
20740322,0,The Prince - A Nolita One Bedroom Apartment,147647020,Bruce,Manhattan,Nolita,40.72372,-73.99318,Entire home/apt,250,2,0,,,1,2,Light-filled South Slope Nest!,Sunset Park,3291579,Rebecca,Brooklyn,40.66156,-73.99318,Entire home/apt,73,2,48,2019-06-21,1.86,1,2
18745487,0,Private Studio-like room on the Upper West Side.,110520215,Leisa,Manhattan,Upper West Side,40.80066,-73.96813,Private room,500,1,0,,,1,173,Luxurious & Spacious 1 Bedroom Apt,Williamsburg,10643695,Sam,Brooklyn,40.71131,-73.96813,Entire home/apt,575,1,0,,,1,0
2821079,0,Spacious 1 BR apt in the UWS,2333304,Roger,Manhattan,Upper West Side,40.77589,-73.98188,Entire home/apt,200,1,1,2014-07-15,0.02,1,0,Manhattan Club 1 Bedroom (Sleeps 4 adults),Midtown,40381718,Sujatha,Manhattan,40.76422,-73.98188,Private room,250,1,0,,,1,0
9835402,0,"Manhattan, luxury, 2 bedroom condo",47785416,Peter,Manhattan,Upper East Side,40.78333,-73.94996,Entire home/apt,300,1,0,,,1,0,Modern yet Cozy! Awesome Roommates and Near Metro!,Bedford-Stuyvesant,114389578,Beck & Brad,Brooklyn,40.6794,-73.94996,Private room,34,30,0,,,1,40
23035441,0,Upper West Side Exclusive 1 bedroom,170935045,Gal,Manhattan,Upper West Side,40.78904,-73.97172,Entire home/apt,117,5,1,2018-02-23,0.06,1,0,"All set for guys, don’t miss out",Gravesend,51596474,Antony,Brooklyn,40.58453,-73.97172,Shared room,20,5,5,2019-04-29,1.01,12,0
12004174,0,Studio in the Heart of Gramercy!,21661360,Julie,Manhattan,Gramercy,40.73638,-73.98453,Entire home/apt,240,2,0,,,1,0,East Village Private Room & Terrace,East Village,39956905,Can,Manhattan,40.72811,-73.98453,Private room,95,2,1,2015-08-29,0.02,2,0
34547439,0,Summer spot!,157666408,Semika,Brooklyn,East Flatbush,40.64268,-73.95132,Private room,70,4,0,,,1,16,Great UES location for Pope visit,Upper East Side,44751629,Jeffrey,Manhattan,40.77532,-73.95132,Entire home/apt,650,2,0,,,1,0
16348240,0,Wyndham 2 doubles hotel room,60617669,Rich,Manhattan,Midtown,40.75169,-73.97174,Entire home/apt,149,2,2,2017-01-01,0.06,4,0,Quiet cozy room in Prospect Heights,Prospect Heights,73640551,Courtney,Brooklyn,40.6771,-73.97174,Private room,55,2,21,2019-05-10,3.6,2,0
35461620,1,Artsy Private BR in Fort Greene Cumberland,230192510,Zach,Brooklyn,Fort Greene,40.6971,-73.97523,Private room,48,30,0,,,25,305,Artsy Private BR in Fort Greene Cumberland,Fort Greene,230192510,Zach,Brooklyn,40.69634,-73.97393,Private room,48,30,0,,,25,342
13466084,0,welcome to my house,76998256,Laye,Manhattan,Harlem,40.82289,-73.9511,Entire home/apt,78,3,13,2016-08-15,0.35,1,0,"Bedroom balcony, modern apt, rooftop williamsburg",Williamsburg,17766980,Lucas,Brooklyn,40.70788,-73.9511,Private room,65,3,5,2018-05-24,0.31,1,0
9915508,0,Luxury Private Room With A View!,14537404,Danielle,Brooklyn,Fort Greene,40.69283,-73.98061,Private room,70,2,6,2016-10-16,0.14,1,0,Studio in Lincoln Sq - Columbus Cir,Upper West Side,11239404,Sholeh,Manhattan,40.77088,-73.98061,Entire home/apt,140,2,2,2015-12-01,0.04,1,0
30422332,0,"Huge, Beautiful Apt perfect for Holidays in Harlem",8661991,Olivia,Manhattan,Harlem,40.81223,-73.94156,Entire home/apt,200,2,1,2018-12-30,0.16,1,0,Sunlight + Space on Eastern Parkway,Crown Heights,73046105,Yosef And Chava,Brooklyn,40.67046,-73.94156,Entire home/apt,105,2,4,2016-12-05,0.12,1,0
9533144,0,"Beautifully renovated, spacious 2br",12260878,Konstans,Queens,Astoria,40.75762,-73.9144,Entire home/apt,280,2,0,,,1,0,One Room in Dreamy Bushwick Apartment,Bushwick,27070336,Andrea,Brooklyn,40.68588,-73.9144,Private room,75,2,0,,,1,0
7380251,0,Private Room in New Bed-Stuy Lofts,38661692,Dee,Brooklyn,Bedford-Stuyvesant,40.6898,-73.95205,Private room,1600,1,0,,,1,0,Private Bedroom and Bathroom in doorman building.,Upper East Side,69108572,Max,Manhattan,40.77904,-73.95205,Private room,150,1,0,,,1,0
7563487,0,Great private room open for Aug!!,3353772,Jackie,Brooklyn,Williamsburg,40.70889,-73.94113,Private room,75,1,1,2015-08-04,0.02,1,0,One Bedroom in Washington Heights,Washington Heights,9039711,Lorraine,Manhattan,40.83358,-73.94113,Private room,45,1,2,2016-06-10,0.05,1,0
22629010,0,Fashion week stay!,165907758,Helen,Manhattan,Midtown,40.75301,-73.97277,Entire home/apt,200,7,0,,,1,0,"My Cozy Apartment!
My apartment has the best view!",East Village,272870209,Edna,Manhattan,40.72413,-73.97277,Private room,75,2,0,,,1,365
13415925,0,Stay blocks from Yankee Stadium,11017415,Emmett,Bronx,Concourse Village,40.83041,-73.91838,Entire home/apt,75,1,0,,,1,0,Beautiful NYC Apartment in Popular Brooklyn spot!!,Bushwick,132735454,John,Brooklyn,40.69549,-73.91838,Private room,30,1,4,2017-08-19,0.17,1,0
10049711,0,Cozy Room in 2BDR Apt UES,2784447,James,Manhattan,Upper East Side,40.76206,-73.95705,Private room,90,8,0,,,1,0,"Cozy, Sunny Brooklyn Escape",Bedford-Stuyvesant,1550580,Julia,Brooklyn,40.68759,-73.95705,Private room,45,4,0,,,1,7
6493288,0,NY City for the 4th of July!,2938550,Jon,Manhattan,Midtown,40.76571,-73.98023,Entire home/apt,300,1,0,,,1,0,Location! Upper West Side,Upper West Side,35997540,Luis,Manhattan,40.78748,-73.98023,Entire home/apt,150,1,0,,,1,0
5728014,0,Cozy & Quiet 1 BR - Lincoln Center,29698290,Allie,Manhattan,Upper West Side,40.77655,-73.98074,Entire home/apt,200,3,9,2019-01-01,0.19,1,0,Central Park South Classic Junior Suite,Midtown,34693688,Darwin Dion,Manhattan,40.76411,-73.98074,Entire home/apt,400,3,0,,,1,0
17531524,0,"Comfy bachelor's apartment, Clinton Hill, Brooklyn",22607793,Dmitri,Brooklyn,Clinton Hill,40.68152,-73.96276,Entire home/apt,94,2,10,2018-12-09,0.39,1,0,Spacious Loft: Williamsburg BK,Williamsburg,56082757,Rj,Brooklyn,40.71074,-73.96276,Entire home/apt,150,2,0,,,1,0
25135206,0,Stunning Three-Level Loft w/ Roofdeck & Gym,945063,Mike,Brooklyn,Williamsburg,40.71766,-73.95348,Entire home/apt,475,3,0,,,1,12,Cozy 1BR on the UES near 6 Train,Upper East Side,79744263,Eddy,Manhattan,40.77386,-73.95348,Entire home/apt,200,6,0,,,1,0
35796194,0,"Super Nice Flat in Nolita, NYC",33144953,Carly,Manhattan,Nolita,40.72206,-73.99695,Entire home/apt,189,4,0,,,1,317,Heart of Little Italy / Soho,Little Italy,49223549,Michael,Manhattan,40.72007,-73.99695,Entire home/apt,250,1,0,,,1,0
35465165,0,Design XL large one bedroom apartment in Chelsea,19593305,Cyril,Manhattan,Chelsea,40.74942,-74.00335,Private room,350,8,0,,,1,78,Sunny&quiet paradise in the WV with open views,West Village,274103383,Jennifer,Manhattan,40.73444,-74.00335,Private room,202,2,0,,,1,84
16827163,0,quintessential modern Brooklyn loft** ONLY TONIGHT,44201583,Jeremy,Brooklyn,DUMBO,40.70287,-73.98518,Private room,200,7,0,,,1,0,Large East Village 1 bedroom,East Village,47036828,David,Manhattan,40.732,-73.98518,Entire home/apt,190,1,0,,,1,0
25517202,0,Cosy Brooklyn room with a rooftop access,5342802,Mikaela,Brooklyn,Bedford-Stuyvesant,40.68616,-73.91866,Private room,45,3,2,2018-09-14,0.15,2,0,Home away from home in cozy BK apartment,Bushwick,23625464,Liz,Brooklyn,40.68831,-73.91866,Private room,30,3,1,2018-07-28,0.09,1,0
31120596,0,Beautiful Brooklyn Apartment - The Sunlight Room,232578558,Nick & D.,Brooklyn,East Flatbush,40.64245,-73.94603,Private room,48,1,1,2019-04-22,0.38,5,0,Clean and comfortable Upper East Side location,East Harlem,253071059,Eugenio,Manhattan,40.78995,-73.94603,Private room,100,1,7,2019-05-28,2.56,1,0
19905170,0,Sunny Apartment in Brooklyn,34388017,Gabrielle,Brooklyn,Crown Heights,40.67713,-73.94375,Entire home/apt,175,3,0,,,1,0,Best Stuy!,Bedford-Stuyvesant,114003480,Noah,Brooklyn,40.69353,-73.94375,Private room,50,2,0,,,1,220
14959195,0,Huge Bedroom with Private Shower and Bathroom,67126282,Brian,Brooklyn,Bedford-Stuyvesant,40.69287,-73.94334,Private room,80,1,4,2016-11-24,0.12,1,0,Manhattan - Washington Heights Apt,Washington Heights,43082746,Hillary,Manhattan,40.83219,-73.94334,Private room,50,1,0,,,1,0
2151259,0,Superbowl Studio Upper West Side,10263977,A,Manhattan,Upper West Side,40.79752,-73.96298,Entire home/apt,750,3,0,,,1,0,Bohemian Paradise in Williamsburg,Williamsburg,4624753,Casey,Brooklyn,40.71395,-73.96298,Entire home/apt,155,4,0,,,1,0
11800108,0,"Clean, comfortable and convenient UES Studio",28551360,Kate,Manhattan,Upper East Side,40.78226,-73.95332,Entire home/apt,120,1,11,2016-11-13,0.3,1,0,Sunny and Funky Greenpoint Room,Greenpoint,782008,Lori,Brooklyn,40.73093,-73.95332,Private room,75,1,1,2015-07-10,0.02,1,0
22131954,0,Lux Midtown apartment.,161671480,Louisa,Manhattan,Hell's Kitchen,40.76147,-73.99908,Private room,150,1,0,,,1,0,Chic Chelsea One Bedroom Oasis,Chelsea,12827163,Pamela,Manhattan,40.74057,-73.99908,Entire home/apt,200,5,0,,,1,0
20898140,0,"Long Island city, 15 min to Bryant Park",149722669,Robert,Queens,Long Island City,40.76096,-73.93836,Private room,55,4,0,,,1,0,*COMFORTABLE  bedroom for FEMALE*,East Harlem,42700722,Yudu,Manhattan,40.79985,-73.93836,Shared room,35,120,0,,,1,0
6115275,0,Cozy studio near Grand Central,8164199,An,Manhattan,Midtown,40.75102,-73.97447,Entire home/apt,180,1,0,,,1,0,Luxury Doorman Apt in Midtown East!,Murray Hill,38445572,Jennifer,Manhattan,40.74823,-73.97447,Private room,130,1,2,2015-09-21,0.04,1,0
2739707,0,Vintage Bed/Bath in Bed-Stuy,12449641,Heather,Brooklyn,Bedford-Stuyvesant,40.68286,-73.93055,Private room,65,1,3,2016-05-18,0.07,2,0,Sunny private room in Bushwick,Bushwick,10199059,Manasvi,Brooklyn,40.69712,-73.93055,Private room,70,1,0,,,1,0
18086316,0,Manhattan Club,124550001,Frank,Manhattan,Midtown,40.76576,-73.98016,Private room,350,1,1,2017-12-19,0.05,1,0,Thanksgiving in Manhattan!,Upper West Side,10725397,Andrea,Manhattan,40.77822,-73.98016,Entire home/apt,560,1,0,,,1,0
7709293,0,master bedroom in a 4 bed 2 bath,40498479,Meryl,Manhattan,Harlem,40.82364,-73.95122,Private room,59,1,0,,,1,0,Beautiful UES 1 Bedroom,Upper East Side,44923714,Carolyn,Manhattan,40.7818,-73.95122,Entire home/apt,120,1,0,,,1,0
10939255,0,Master Bedroom - Bathroom en Suite,7501803,Hannah,Brooklyn,Flatbush,40.65188,-73.96411,Private room,55,4,3,2017-10-09,0.07,1,0,Comfortable PRIVATE ROOM in a great location,Upper West Side,62710779,Husain,Manhattan,40.79982,-73.96411,Private room,89,4,1,2017-08-03,0.04,1,0
4948953,0,Greenpoint apartment,19965673,Amanda,Brooklyn,Greenpoint,40.72086,-73.94609,Private room,75,1,0,,,1,0,Fully Furnished Williamsburg Apt,Williamsburg,50137233,Courtney,Brooklyn,40.712,-73.94609,Private room,190,1,0,,,1,0
8721414,0,Charming private bedroom Park Slope,8315176,Dharshana,Brooklyn,South Slope,40.66852,-73.9895,Private room,40,1,0,,,1,0,LARGE GREAT STUDIO HELLS KITCHEN,Hell's Kitchen,7759020,Valmik,Manhattan,40.76663,-73.9895,Entire home/apt,150,1,3,2015-06-08,0.05,1,0
36265137,0,"Cozy, modern room close to Manhattan for 2 guests",272748063,Rosana,Queens,Woodside,40.75496,-73.90685,Private room,50,7,0,,,1,0,Private Comfortable Room,Bushwick,153356660,Johnathen,Brooklyn,40.69594,-73.90685,Private room,75,1,0,,,1,83
35461960,1,Artsy Private BR in Fort Greene Cumberland,230192510,Zach,Brooklyn,Fort Greene,40.69633,-73.97361,Private room,48,30,0,,,25,334,Artsy Private BR in Fort Greene Cumberland,Fort Greene,230192510,Zach,Brooklyn,40.6971,-73.97523,Private room,48,30,0,,,25,305
12505852,0,Upper West Side 1 bedroom,5775272,Lindsey,Manhattan,Upper West Side,40.78406,-73.98431,Entire home/apt,125,1,0,,,1,0,Quaint room in East Village walk-up,East Village,65415391,Katherine,Manhattan,40.73185,-73.98431,Private room,100,1,0,,,1,0
31143457,0,Empire State Building Views in Luxury 1 Bedroom,4783028,Emma,Manhattan,Midtown,40.75334,-73.98719,Entire home/apt,250,2,4,2019-06-10,1.12,1,0,***Awesome bedroom in the heart of  Manhattan***,Hell's Kitchen,34782150,Harold,Manhattan,40.76691,-73.98719,Private room,200,2,0,,,1,0
19857263,0,One bedroom luxury apartment!,26178020,Monica,Queens,Long Island City,40.75265,-73.9405,Entire home/apt,180,30,0,,,1,83,Quiet Bedroom in Gorgeous Upper East Side Loft,East Harlem,29394295,Samara,Manhattan,40.7882,-73.9405,Private room,80,3,0,,,1,0
3717689,0,CHARMING BROOKLYN LOFT WITH PATIO,18393872,Natalie,Brooklyn,Bedford-Stuyvesant,40.69141,-73.95886,Entire home/apt,85,7,2,2017-05-15,0.03,1,0,Sunny 1 bedroom long or short term,Williamsburg,42621530,Maory,Brooklyn,40.71097,-73.95886,Entire home/apt,1150,7,2,2015-12-07,0.04,1,0
3672455,0,Private RM | Queens | 20min to city,6966831,Victoria,Queens,Sunnyside,40.74532,-73.91974,Private room,75,2,3,2015-07-23,0.06,1,0,"Gorgeous, cozy, clean - 25mins to Times Square.",Astoria,9112269,Tn,Queens,40.75669,-73.91974,Entire home/apt,74,2,21,2018-09-13,0.89,1,0
8472997,0,"LIC 1 BR, City & River Views",3191699,Tori,Queens,Long Island City,40.74534,-73.95557,Entire home/apt,199,2,0,,,1,0,Vibrant Brooklyn location!,Greenpoint,11279303,Patrick,Brooklyn,40.72764,-73.95557,Entire home/apt,225,5,0,,,1,0
19714504,0,"Sunny, Clean 2 beds 1 bath  C.Heights Brooklyn",21418070,Daniela,Brooklyn,Crown Heights,40.66609,-73.93976,Entire home/apt,99,2,0,,,1,20,Large 3 Bedroom Luxury Apartment in Williamsburg,Williamsburg,20855321,Dain,Brooklyn,40.70643,-73.93976,Entire home/apt,145,3,0,,,1,0
30562589,0,Gut renovated one bedroom in Brooklyn!,51596064,Toma,Brooklyn,East Flatbush,40.64487,-73.94711,Entire home/apt,70,1,23,2019-01-28,3.27,1,0,Cozy Apartment in Spanish Harlem,East Harlem,13811334,Rachel,Manhattan,40.79197,-73.94711,Entire home/apt,140,1,1,2016-04-13,0.03,1,0
6169068,0,"Prime Park Slope Townhouse, 4 BR and Garden",9773128,Deborah,Brooklyn,Park Slope,40.66798,-73.9761,Entire home/apt,345,30,0,,,1,156,Quiet Riverside Park 1 bdrm w gym,Upper West Side,51300628,Peter,Manhattan,40.7939,-73.9761,Entire home/apt,199,10,0,,,1,0
10587891,0,Chelsea Apartment (2 bedroom),32712155,Russell,Manhattan,Chelsea,40.7408,-74.00127,Entire home/apt,225,1,0,,,1,0,Sunny and chic NYC apartment,SoHo,55300400,Katherine,Manhattan,40.72523,-74.00127,Entire home/apt,200,1,0,,,1,0
10353094,0,Clean room for rent in Park Slope,53284346,Steven,Brooklyn,Park Slope,40.66932,-73.98321,Private room,49,5,2,2016-03-08,0.05,1,0,Unique 1BR / Upper West Side,Upper West Side,22814290,Maximiliano,Manhattan,40.78143,-73.98321,Entire home/apt,250,5,0,,,1,0
3341682,0,Prime Greenpoint/Williamsburg room,1558222,Nikki,Brooklyn,Greenpoint,40.72285,-73.95192,Private room,75,1,3,2015-10-19,0.05,3,0,Central Park and Museum mile Private room 105th 2.,East Harlem,42783238,Thomas,Manhattan,40.79281,-73.95192,Private room,85,1,92,2018-10-19,4.52,2,0
3971948,0,Charming sunny room in Brooklyn,19808313,Georgia,Brooklyn,Clinton Hill,40.68316,-73.96163,Entire home/apt,103,1,0,,,1,0,Large Sunny Studio with a View!,Prospect-Lefferts Gardens,31222791,Emily,Brooklyn,40.65986,-73.96163,Entire home/apt,100,1,15,2017-12-25,0.35,1,0
248865,1,Loft Suite @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73787,-73.95385,Entire home/apt,199,3,34,2019-04-22,0.37,28,60,Loft Suite @ Box House Hotel,Greenpoint,417504,The Box House Hotel,Brooklyn,40.73857,-73.95299,Entire home/apt,199,3,54,2019-06-10,0.61,28,60
19643642,0,One stop to midtown Manhattan one stop to Brooklyn,20440843,Safiah,Queens,Long Island City,40.7451,-73.94951,Private room,75,1,5,2018-09-28,0.23,1,0,Room in BIG art-filled space in prime Brooklyn,Greenpoint,9793190,Rebecca,Brooklyn,40.72721,-73.94951,Private room,80,1,4,2018-02-25,0.24,1,0
6913431,0,Garden Level Nest in Brooklyn,36229779,Juliana,Brooklyn,Bedford-Stuyvesant,40.68512,-73.95767,Entire home/apt,105,1,9,2015-08-09,0.18,1,0,Private Bedroom & Living Room in Williamsburg,Williamsburg,46322461,Gabe,Brooklyn,40.71996,-73.95767,Private room,100,1,7,2016-11-27,0.21,1,0
28841309,0,Times Square Prime Two Bedroom Near Port Authority,215683904,Ryan,Manhattan,Hell's Kitchen,40.75768,-73.99417,Entire home/apt,159,30,0,,,1,333,Awesome Studio in Chelsea,Chelsea,24806455,Julian,Manhattan,40.74815,-73.99417,Entire home/apt,250,1,0,,,1,0
